,0,1,2,3
0,0.8014331253226477,0.6774090607163069,0.5042193668427153,0.4231718908170382
0,0.8546834258267105,0.6821215701944054,0.5214596925118198,0.4102013592798838
0,0.7187577578131741,1.0450839704788377,0.6487285620223412,0.6242352232952632
0,0.6582728356295329,1.1838920106776178,0.8187794176954754,0.5134922758358762
0,0.6347471350623136,1.3460034385293993,0.9446695637099536,0.4536028539294452
0,0.7217052320665053,0.6557294168725515,0.5271662848898858,0.37782512494794723
0,0.8537597441383793,0.5008731327651045,0.4046051851851875,0.33716777688636457
0,0.6060483318270343,1.2382923178586982,0.9101263221626843,0.409962395565324
0,0.8558647744729033,0.5828017177290912,0.46077784633368357,0.37048549405718345
0,0.736264593522951,1.0363162011745557,0.71191669373631,0.5294908223541167
0,0.9032526994404539,0.5247534418805109,0.4358469806699703,0.3347908513213814
0,0.7419257168463662,1.0460322253721677,0.6672959217839788,0.6007483781426377
0,0.7345910501378716,1.001754335718291,0.8009682154150966,0.3602042536130464
0,0.8381619961271746,0.6535806109595296,0.5529140740740816,0.34786663765033066
0,0.8177463412694832,0.790702441540256,0.5892181025867134,0.4435244691243694
0,0.8322457085907924,0.6405602781940216,0.500369629629632,0.3901905119383265
0,0.8335680110102692,0.9099050163870032,0.5754908276280997,0.5787153237029281
0,0.8281769999732171,0.7089653819714354,0.5485935570252816,0.40801049116178456
0,0.7894744459314844,0.940624620968805,0.6001773612580854,0.5804117560020866
0,0.8125138041895255,0.9362890601375872,0.5770599999999957,0.6032908165375921
0,0.8667522385580808,0.6179438179587036,0.4950582704291628,0.37286112683838946
0,0.7721011063649226,0.98007901947013,0.6171914954589731,0.5991536774032464
0,0.6758824932416977,1.2783832336183198,0.7535900582544992,0.7104852577183003
0,0.8609305483623466,0.6925519611622885,0.5572505817166371,0.382023750338758
0,0.8244693722803713,0.6102380798863308,0.4420923030570247,0.41479247546406667
0,0.8583928796277813,0.6580554261833421,0.4889637898562382,0.4189698383927667
0,0.5126568546339307,1.3058581630266195,0.8793893912891783,0.532532461514668
0,0.7277507875815536,0.8748617813480261,0.6998575111904557,0.38506124537832725
0,0.7496078478171997,1.0790370231144655,0.7326860324854289,0.5422082009152266
0,0.7969224766855997,0.7865684038847821,0.6113338868802454,0.41283928263667347
0,0.7994757726169852,0.7296988217954726,0.5772108444436228,0.3965264628521525
0,0.8308554262383634,0.6322276359569334,0.483283932210612,0.398664276823982
0,0.6641484118518457,1.2056163394109192,0.8107864526070621,0.5482416676797754
0,0.7140667260787333,1.211181982919228,0.6855251851851847,0.7412372033960464
0,0.6297242494925801,1.2803784660221973,0.8563051251361803,0.5471199986877079
0,0.5426039339433659,0.8426456040799029,0.6388513486745646,0.43451455837659275
0,0.5563218824566739,1.2308074657523211,0.7109133960751179,0.7254096090332636
0,0.6689258962825813,0.7954571621982052,0.6175331075837773,0.41411002323612806
0,0.8028422662442365,0.7940340299090717,0.6144870142401159,0.4164397392393393
0,0.720283021233977,1.000175765838803,0.8447164716600727,0.28662984834496075
0,0.7535494184765474,1.0513737236310556,0.720072274170277,0.5328696436023012
0,0.36126454409230246,1.3515828569560069,0.8099318042328021,0.6955933294482048
0,0.6902019784199507,0.8739190843638668,0.685754374047762,0.40366002283822894
0,0.7369216258149593,1.0563314166244127,0.7205035735930757,0.53720601706402
0,0.7580981822699707,1.0552572393953157,0.6972533664706028,0.569094982340727
0,0.7047673680199373,0.8442149390377357,0.6783422707498267,0.38406670275170457
0,0.6603206884853662,1.3462071351389042,0.9927801164021148,0.36059477561550757
0,0.8160145198335265,0.9416265473066211,0.6148140740740708,0.563630201627064
0,0.6923204477841629,0.8591712537021129,0.7238734764679778,0.3351784437682769
0,0.5851040701677697,1.0483778888186195,0.8715795833302493,0.2887269187404885
0,0.8016786137652117,0.8359560951741235,0.6496743824170245,0.41387929200518137
0,0.7841431862760884,1.0690756767898661,0.7311140740740737,0.534547887480676
0,0.6685176223162691,1.2454889302602248,0.7143283883010014,0.7352238839275185
0,0.7693835699469472,0.6947426461953524,0.5419586208112863,0.40102349952368077
0,0.7823236047253982,0.7540561805883169,0.582509221901557,0.4147391869879596
0,0.7219552280097712,1.0391649172663675,0.6836451572495497,0.571794216235606
0,0.7553649095864656,0.7209896044157708,0.5390643136451412,0.43039927017006363
0,0.8723294565016658,0.7388887480135901,0.5971192433066185,0.3823373572865214
0,0.6544204304378948,1.375948406354017,0.9045896296296368,0.5576660083205335
0,0.7633337295260542,1.0748535392669236,0.7254649297472069,0.5485541749738038
0,0.8344029777153578,0.8009552519165626,0.6952530884896992,0.317578394862097
0,0.7215142970693078,0.8148632603925076,0.6196345355673133,0.43091630272478754
0,0.8564176999971581,0.6294405179461035,0.5297713000705621,0.34878288756764997
0,0.5966969147168979,1.136294772460159,0.7195080751651242,0.6186029022323372
0,0.7864700514871955,1.099425135495158,0.7689326655837495,0.5081676912934278
0,0.6005961230041713,0.9667560936774495,0.7960321443679788,0.33308891881036695
0,0.8572946038803901,0.6100927632239517,0.48389844475894356,0.37593505838382735
0,0.5532076862853024,1.0941808777722073,0.7297907119902,0.5615863944650443
0,0.8019214020309093,0.8296524466818264,0.6274788480662401,0.4359227419112907
0,0.8204182253455121,0.7549173627392756,0.586410126984127,0.41104052570973565
0,0.778683027963601,1.0081458673541057,0.6616334535587904,0.5703870404859737
0,0.800415378588271,0.9663395321766507,0.644700029745372,0.5507014038229672
0,0.7399292446377956,0.9067857080388786,0.7479073824221051,0.3474202553573936
0,0.8198902269448264,0.8353037555683328,0.7085749783911356,0.33322525556633453
0,0.7272851445074697,1.1378645178474582,0.7675363795669379,0.5487524238887357
0,0.7251922242160123,1.083380836849638,0.7406661593968856,0.5347944771739053
0,0.5953377688916952,1.2901075663849018,0.9112594663484659,0.459713751375211
0,0.7303954090768092,0.9707245044769292,0.7894808442124356,0.3474445010985492
0,0.725858572866598,0.6992974598787658,0.5633897284783785,0.3818894737238247
0,0.6816242867660507,0.8794046357335024,0.7027376555687147,0.38556442317928885
0,0.6886893530125284,1.0239131679594629,0.6640017882116999,0.5830147932111278
0,0.8378529951260854,0.6130993297587339,0.5194682704291602,0.3432520457760708
0,0.7525072832405575,0.8080928044289063,0.5750053703703725,0.4774616284741371
0,0.7904067490310702,0.6459739001604115,0.5612090849500292,0.33101826312996235
0,0.8697392548988828,0.5365490278152432,0.4484603180523188,0.3354323709476562
0,0.8080755350551663,0.8370808019636131,0.7075099548537906,0.3365104657464002
0,0.8851104552049484,0.6383883798368587,0.5477041234115686,0.3384085730348239
0,0.8657580532033424,0.7388644001110382,0.6032672520815089,0.37493302267706335
0,0.8411697593069399,0.6827254113623359,0.5165881506290866,0.41586209399195606
0,0.645538898046043,1.0722885666597795,0.9002264041678484,0.2618809878988051
0,0.752508254599529,1.0241886016292765,0.7124904939694846,0.5165458976323963
0,0.7626412543200993,0.7927651596534218,0.6350248317015841,0.38950862277579656
0,0.7374666232621098,1.0753685236092947,0.7048329148403046,0.5785790857670146
0,0.8750361366491713,0.6587512799142894,0.49570783637967036,0.41302502086607534
0,0.8377720698124276,0.646626975383301,0.524150381817772,0.3718933526235849
0,0.7639611262040266,0.7820575566897536,0.583394943741446,0.44170789630666873
0,0.5337757333695463,1.3108275855660891,0.809119816044037,0.6561527088509528
0,0.6913426267131275,0.86932411596881,0.6870078714927061,0.3973443004758713
0,0.7753937748909778,1.0069439676455014,0.6915232553824795,0.5287395549107194
0,0.8479093975695757,0.663229550073321,0.5383870103147878,0.3733689771976256
0,0.7479612771475533,0.9062570923576527,0.6582145876979181,0.45704149711068837
