,0,1,2,3
0,0.8032037196256194,0.6326132868389519,0.4807655555555542,0.4014777674303112
0,0.8765584624482821,0.42881701749532747,0.32366822847595217,0.3240558953705663
0,0.9005159821879964,0.33598565044940015,0.23014120069555213,0.28302067819180976
0,0.9004646848864045,0.4089564865807533,0.28171476013081564,0.3295932805051903
0,0.8726326137645318,0.43366456144869364,0.3421454412110509,0.31660105850718895
0,0.885878755826126,0.4596150219812438,0.37144868491385075,0.32164089645701466
0,0.9209952662470804,0.34708594113465846,0.2710259259259231,0.2736308886106545
0,0.8873933532059299,0.3775307011620924,0.28639825103055927,0.29550674296872914
0,0.9556998235353209,0.253989700038629,0.20869041534391564,0.21043801058221295
0,0.9067975765555223,0.4194490571724411,0.3186378140135283,0.31791900065312123
0,0.9086439332462055,0.29646243433762026,0.23635187323273368,0.24060022635699804
0,0.9099242041333884,0.48128834583005775,0.33143445059109095,0.3714395507914394
0,0.9101568131850137,0.31848707633527645,0.24162888888888787,0.26010255638959795
0,0.9052810514499413,0.264215813177241,0.22384704003365055,0.21410831584541426
0,0.9046323188380794,0.4050060814618462,0.27746530920314233,0.3280190836506508
0,0.9165805439407546,0.30702641774078776,0.23874506172839532,0.25002721324109245
0,0.8497907488596521,0.4147100193353669,0.32340701377664344,0.31011792277544087
0,0.9111505043098186,0.3331507541277846,0.2862999074499675,0.25118311712192465
0,0.928539080321031,0.37114500901738773,0.3220429629629613,0.2674333390234245
0,0.8878284525309765,0.3846177999408778,0.2809605232483567,0.30567898431688745
0,0.9532221685043322,0.2743134558943877,0.22564421025652018,0.22339814627209903
0,0.8999079221746149,0.3441892064601338,0.23008409175616262,0.2912505171808755
0,0.8861196951776619,0.4535910194992235,0.3601852769889849,0.32385758573959167
0,0.9314946011225264,0.2883360251939585,0.20704784957006178,0.24546721318237158
0,0.9281966632105382,0.2779281912725252,0.23065316049382945,0.22472731082673297
0,0.9312835233287763,0.316127604887936,0.25409604232804306,0.25156280616116133
0,0.9550037865538605,0.26686160863833386,0.21769783215755265,0.2194692625122359
0,0.9487520399055195,0.2669820797825233,0.19974204617604557,0.2270851947719298
0,0.9318442541523531,0.3254171501968173,0.2630849647494815,0.25620345151958135
0,0.8367221735104446,0.37331135167915136,0.2929950879042281,0.287465230143145
0,0.9382790020774167,0.26720157740059713,0.22407388105733397,0.21699247322850088
0,0.9249381006796518,0.31805152444474977,0.2506393071281478,0.25523146216707177
0,0.8924781634645853,0.3259229407437914,0.262530480198813,0.2570006877103721
0,0.834159496891631,0.4459266121220903,0.33673541696382403,0.33253587108428984
0,0.9090816530538093,0.42131255178677784,0.31522907837635494,0.3219431799327717
0,0.883147043918369,0.41323663682396905,0.32549130303030327,0.3072920484756043
0,0.9483826055498317,0.3147982439879276,0.25752296217254106,0.2484801679418076
0,0.9068209052903332,0.38728125634165944,0.3156144305093423,0.28766878759592296
0,0.9345125536966636,0.27025290137795926,0.22097044679600183,0.22142496302073458
0,0.8816110744095438,0.3965678124668255,0.2971735523488845,0.30825569225117033
0,0.9099817200251803,0.3395442909826183,0.24152629629629616,0.28120933918001206
0,0.876143121741416,0.36468675396292394,0.2568095987037949,0.2987355839765198
0,0.9158078449083434,0.34217105279703036,0.2738798650567538,0.2671608723135247
0,0.8978555513796675,0.33196877459138235,0.23985999999999968,0.2744359549913825
0,0.941218126011734,0.3037791182275503,0.2358556013122681,0.24815125355717876
0,0.912925244218546,0.3566981712459663,0.29915707809679987,0.2672032138705515
0,0.8074715582842245,0.5257995224012975,0.399573829783386,0.3661402769535351
0,0.8512087835085046,0.3648818273116788,0.25498853208357547,0.2998626758175422
0,0.8887382573761201,0.4274114152125236,0.32462940650707306,0.3220271636433891
0,0.9016025733528384,0.3586071942334761,0.24903519349991562,0.29658866663193567
0,0.8887072724556291,0.3724095939230182,0.29306692328042255,0.2865213724019651
0,0.8460704817616799,0.366810265364746,0.24371530864197583,0.30741311369829244
0,0.9173524143254433,0.37750096144550416,0.27471358088619036,0.3020334099221907
0,0.9242516953523001,0.3211395656097348,0.24908149637605145,0.25909797377280186
0,0.9025242259399934,0.39945655870982294,0.3068496296296275,0.30529986350598337
0,0.9333219978167402,0.3399222323150998,0.2637641181657831,0.2703507222833266
