logP,ID,ABC,ABCGG,nAcid,nBase,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS0d,AATS1d,AATS2d,AATS0s,AATS1s,AATS2s,AATS0Z,AATS1Z,AATS2Z,AATS0m,AATS1m,AATS2m,AATS0v,AATS1v,AATS2v,AATS0se,AATS1se,AATS2se,AATS0pe,AATS1pe,AATS2pe,AATS0are,AATS1are,AATS2are,AATS0p,AATS1p,AATS2p,AATS0i,AATS1i,AATS2i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC0d,AATSC1d,AATSC2d,AATSC0s,AATSC1s,AATSC2s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC0m,AATSC1m,AATSC2m,AATSC0v,AATSC1v,AATSC2v,AATSC0se,AATSC1se,AATSC2se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC0are,AATSC1are,AATSC2are,AATSC0p,AATSC1p,AATSC2p,AATSC0i,AATSC1i,AATSC2i,MATS1c,MATS2c,MATS1dv,MATS2dv,MATS1s,MATS2s,MATS1Z,MATS2Z,MATS1m,MATS2m,MATS1v,MATS2v,MATS1se,MATS2se,MATS1pe,MATS2pe,MATS1are,MATS2are,MATS1p,MATS2p,MATS1i,MATS2i,GATS1c,GATS2c,GATS1dv,GATS2dv,GATS1s,GATS2s,GATS1Z,GATS2Z,GATS1m,GATS2m,GATS1v,GATS2v,GATS1se,GATS2se,GATS1pe,GATS2pe,GATS1are,GATS2are,GATS1p,GATS2p,GATS1i,GATS2i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,SM1_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,SM1_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,FCSP3,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-0d,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-0d,AXp-1d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,AXp-1dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,SpAbs_Dt,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,LogEE_Dt,SM1_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,DetourIndex,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,NsLi,NssBe,NssssBe,NssBH,NsssB,NssssB,NsCH3,NdCH2,NssCH2,NtCH,NdsCH,NaaCH,NsssCH,NddC,NtsC,NdssC,NaasC,NaaaC,NssssC,NsNH3,NsNH2,NssNH2,NdNH,NssNH,NaaNH,NtN,NsssNH,NdsN,NaaN,NsssN,NddsN,NaasN,NssssN,NsOH,NdO,NssO,NaaO,NsF,NsSiH3,NssSiH2,NsssSiH,NssssSi,NsPH2,NssPH,NsssP,NdsssP,NsssssP,NsSH,NdS,NssS,NaaS,NdssS,NddssS,NsCl,NsGeH3,NssGeH2,NsssGeH,NssssGe,NsAsH2,NssAsH,NsssAs,NsssdAs,NsssssAs,NsSeH,NdSe,NssSe,NaaSe,NdssSe,NddssSe,NsBr,NsSnH3,NssSnH2,NsssSnH,NssssSn,NsI,NsPbH3,NssPbH2,NsssPbH,NssssPb,SsLi,SssBe,SssssBe,SssBH,SsssB,SssssB,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3,SsNH2,SssNH2,SdNH,SssNH,SaaNH,StN,SsssNH,SdsN,SaaN,SsssN,SddsN,SaasN,SssssN,SsOH,SdO,SssO,SaaO,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SsssssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SsssdAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,ECIndex,ETA_alpha,AETA_alpha,ETA_shape_p,ETA_shape_y,ETA_shape_x,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_A,ETA_dAlpha_B,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_dBeta,AETA_dBeta,ETA_psi_1,ETA_dPsi_A,ETA_dPsi_B,fragCpx,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Lipinski,GhoseFilter,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MID,AMID,MID_h,AMID_h,MID_C,AMID_C,MID_N,AMID_N,MID_O,AMID_O,MID_X,AMID_X,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb1,mZagreb2
3.45,0,2.828427125,3.14626437,0,0,5.464101615,1.732050808,3.464101615,5.464101615,1.092820323,2.390166954,2.154700538,0.430940108,0.074504572,8.986715488,1.797343098,1.502600249,0,0,17,5,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,14,12,8,4,1,0,0,0,0,26,30,49,48,33,18,9,0,0,26.75,31.5,46.25,49,37,24,9,0,0,192,216,225,176,112,48,9,0,0,733.513373,722.34154,659.864523,478.348754,281.592025,84.835296,9.144576,0,0,2490.589442,3070.907003,3615.5635,3075.021321,2068.222976,1061.424631,279.7536999,0,0,118.324148,115.573648,211.2051,249.09716,186.21226,123.32736,60.466176,0,0,90.5925,93.33,164.0475,188.345,140.0425,91.74,43.56,0,0,89.33,91,161.31,186.3,138.69,91.08,43.56,0,0,19.27985486,24.51813172,32.41201372,30.05967844,21.03814958,12.01662072,4.001516144,0,0,2852.983605,2344.647997,4800.847795,6095.657421,4616.702266,3137.747111,1664.258868,0,0,0.823529412,0.75,0.266666667,1.529411765,1.875,1.633333333,1.573529412,1.96875,1.541666667,11.29411765,13.5,7.5,43.14784547,45.14634625,21.9954841,146.5052613,191.9316877,120.5187833,6.960244,7.223353,7.04017,5.328970588,5.833125,5.46825,5.254705882,5.6875,5.377,1.134109109,1.532383233,1.080400457,167.822565,146.5404998,160.0282598,0.02514434,-0.004434905,-0.010845524,-7.69E-05,-0.000243248,-0.00174719,0.004775638,0,0,10.23529412,0.484429066,-5.121107266,-2.14532872,-1.491349481,1.162629758,1.993079585,0,0,2.470588235,0.380622837,-1.242214533,-0.996539792,-0.21799308,0.560553633,0.280276817,0,0,2.029411765,-0.704152249,-0.566608997,0.055363322,0.291522491,-0.472318339,0.381487889,0,0,88.23529412,-12.4567474,-36.5916955,-4.498269896,-4.844290657,-5.190311419,19.46366782,0,0,427.2917965,-60.32354774,-177.2004215,-21.78350335,-23.45915745,-25.13481156,94.25554334,0,0,794.5673416,-112.1742129,-329.5117505,-40.50735467,-43.62330503,-46.73925539,175.2722077,0,0,0.083703529,-0.011816969,-0.034712346,-0.004267239,-0.004595488,-0.004923737,0.018464014,0,0,0.432352941,-0.061038062,-0.179299308,-0.022041522,-0.023737024,-0.025432526,0.095371972,0,0,0.317647059,-0.044844291,-0.131730104,-0.016193772,-0.017439446,-0.018685121,0.070069204,0,0,3.552085711,-0.501470924,-1.473070839,-0.181086723,-0.19501647,-0.208946218,0.783548319,0,0,19.29498596,-2.723998018,-8.001744177,-0.983665951,-1.059332562,-1.134999174,4.256246903,0,0,0.001479079,-0.000277182,-0.000361517,0.602076125,0.030276817,-0.170703576,0.14532872,0.023788927,-0.041407151,0.119377163,-0.044009516,-0.018886967,5.190311419,-0.778546713,-1.219723183,25.13481156,-3.770221734,-5.906680716,46.73925539,-7.010888308,-10.98372502,0.004923737,-0.000738561,-0.001157078,0.025432526,-0.003814879,-0.005976644,0.018685121,-0.002802768,-0.004391003,0.208946218,-0.031341933,-0.049102361,1.134999174,-0.170249876,-0.266724806,-0.187401503,-0.244420694,0.050287356,-0.283524904,-0.36865942,-0.15821256,-0.15,-0.235,-0.15,-0.235,-0.15,-0.235,-0.15,-0.235,-0.15,-0.235,-0.15,-0.235,-0.15,-0.235,-0.15,-0.235,1.735881169,1.323089739,1.563218391,1.61532567,1.971014493,1.051207729,1.7,1.36,1.7,1.36,1.7,1.36,1.7,1.36,1.7,1.36,1.7,1.36,1.7,1.36,1.7,1.36,0.180015493,-0.179630828,2.147553942,0.9872569,2.147553942,0.9872569,2.026452885,1.349577342,6.181160141,5.821594749,12.19216014,11.83259475,20.76068642,20.40112103,2.927160141,2.567594749,2.731160141,2.371594749,2.681160141,2.321594749,1.851160141,1.491594749,11.44146014,11.08189475,2.190609687,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,7.509775004,16,4,16,0,0,0,0,16,0,0.220173027,0.089684735,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.121320344,2.414213562,1.353553391,0.707106781,0.353553391,0,0,0,0.824264069,0.603553391,4.121320344,2.414213562,1.353553391,0.707106781,0.353553391,0,0,0,0.824264069,0.603553391,7,6.007076846,8.250966823,16.32702112,15.35294118,15.56,9.791326946,19.49173788,0.411764706,0.353357462,0.48535099,0.960413007,0.903114187,0.915294118,0.575960409,1.146572816,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,0,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,20,16.5764315,8.288215752,13.52428373,16.5764315,3.315286301,8.288774052,2.203612613,0.440722523,0.09695093,9.739550275,1.947910055,1.583047763,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423611111,0,4.076388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.5,0.5,0.4,0,0,2,0.4,2,0.4,0,0,0,0,4.092724864,0.818544973,2.414213562,0.482842712,4.092724864,0.818544973,2.414213562,0.482842712,0,0,0,0,0,0,0,0,0,0,0.417647059,0.7,0.417647059,0.417647059,0.7,0,0,0,0,-2,-0.4,0.714285714,0,0.000285714,4,0,0,0,0.873981048,1.159554752,2.027489311,2.351593723,2.351593723,2.351593723,14.85767782,19.71243079,34.46731829,39.9770933,39.9770933,39.9770933,0.213819937,0.283685699,0.496026359,0.575318679,0.575318679,0.575318679,0.218495262,0.289888688,0.506872328,0.587898431,0.587898431,0.587898431,3.213481793,2.927908089,2.05997353,1.735869118,1.735869118,1.735869118,6.594554901,10.02458066,12.68251912,13.00921637,13.00921637,13.00921637,19.83472123,16.56436327,16.52370694,16.03307427,16.03307427,16.03307427,5,TRUE,FALSE,-1.729310951,81.31,34.19901949,0,0,0,0,0,33.10993927,0,0,0,0,0,0,0,0,0,0,0,33.10993927,0,0,0,0,0,0,0,0,19.26246487,0,0,13.8474744,0,0,0,0,0,0,0,0,4.076388889,4.423611111,0,8.849873734,1.769974747,0,0,8.849873734,1.769974747,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,15,1.609437912,1.386294361,1.098612289,0.693147181,0,0,0,0,0,0,2.772588722,16.351516,12.038484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,25.199,0,0,0.5,0.222222222,0.125,0,0,0,0,0,0,0,0.125,0.074074074,0.0625,0,0,0,0,0,0,0,0.261574074,4,2,1,0.5,3,4,2.708050201,3.218875825,3.761200116,4.290459441,4.844187086,5.379897354,5.937536205,6.475432717,7.03438793,52.65002687,2.197224577,0,3.044522438,0,4.043051268,0,5.105945474,0,6.192362489,25.58310625,72.09390038,4.24081767,20,2,14,12,2.75,1.5
